"id","chrono","period"
"M0803","LgK","p4.6"
"M0803","LgK","p4.4"
"M0804","LgK","p4.8"
"M0804","LgK","p4.6"
"M0804","LgK","p4.4"
"M0805","SBK","p5.0"
"M0805","SBK","p4.8"
"M0806","LgK","p4.8"
"M0806","LgK","p4.6"
"M0806","LgK","p4.4"
"M0807","SBK","p5.0"
"M0807","SBK","p4.8"
"M0807","LgK","p4.8"
"M0807","LgK","p4.6"
"M0807","LgK","p4.4"
"M0808","LgK","p4.8"
"M0808","LgK","p4.6"
"M0808","LgK","p4.4"
"M0809","LgK","p4.8"
"M0809","LgK","p4.6"
"M0809","LgK","p4.4"
"M0810","LgK","p4.8"
"M0810","LgK","p4.6"
"M0810","LgK","p4.4"
"M0812","LgK","p4.8"
"M0812","LgK","p4.6"
"M0812","LgK","p4.4"
"M0812","TRB","p3.8"
"M0812","TRB","p3.6"
"M0812","TRB","p3.4"
"M0813","LgK","p4.8"
"M0813","LgK","p4.6"
"M0813","LgK","p4.4"
"M0814","LgK","p4.8"
"M0814","LgK","p4.6"
"M0814","LgK","p4.4"
"M0814","ENE","p4.4"
"M0814","ENE","p4.2"
"M0814","ENE","p4.0"
"M0815","SBK","p5.0"
"M0815","SBK","p4.8"
"M0816","LgK","p4.8"
"M0816","LgK","p4.6"
"M0816","LgK","p4.4"
"M0817","LgK","p4.8"
"M0817","LgK","p4.6"
"M0817","LgK","p4.4"
"M0818","LgK","p4.8"
"M0818","LgK","p4.6"
"M0818","LgK","p4.4"
"M0820","LgK","p4.8"
"M0820","LgK","p4.6"
"M0820","LgK","p4.4"
"M0824","LgK","p4.8"
"M0824","LgK","p4.6"
"M0824","LgK","p4.4"
"M0825","LgK","p4.8"
"M0825","LgK","p4.6"
"M0825","LgK","p4.4"
"M0826","LgK","p4.8"
"M0826","LgK","p4.6"
"M0826","LgK","p4.4"
"M0827","LgK","p4.8"
"M0827","LgK","p4.6"
"M0827","LgK","p4.4"
"M0828","LgK","p4.8"
"M0828","LgK","p4.6"
"M0828","LgK","p4.4"
"M0830","LgK","p4.8"
"M0830","LgK","p4.6"
"M0830","LgK","p4.4"
"M0830","ENE","p4.4"
"M0830","ENE","p4.2"
"M0830","ENE","p4.0"
"M0830","TRB","p3.8"
"M0830","TRB","p3.6"
"M0830","TRB","p3.4"
"M0831","LgK","p4.8"
"M0831","LgK","p4.6"
"M0831","LgK","p4.4"
"M0831","TRB","p3.8"
"M0831","TRB","p3.6"
"M0831","TRB","p3.4"
"M0832","TRB","p3.8"
"M0832","TRB","p3.6"
"M0832","TRB","p3.4"
"M0833","LgK","p4.8"
"M0833","LgK","p4.6"
"M0833","LgK","p4.4"
"M0833","TRB","p3.8"
"M0833","TRB","p3.6"
"M0833","TRB","p3.4"
"M0834","LgK","p4.8"
"M0834","LgK","p4.6"
"M0834","LgK","p4.4"
"M0835","LgK","p4.8"
"M0835","LgK","p4.6"
"M0835","LgK","p4.4"
"M0836","LgK","p4.8"
"M0836","LgK","p4.6"
"M0836","LgK","p4.4"
"M0836","TRB","p3.8"
"M0836","TRB","p3.6"
"M0836","TRB","p3.4"
"M0837","LgK","p4.8"
"M0837","LgK","p4.6"
"M0837","LgK","p4.4"
"M0838","LgK","p4.8"
"M0838","LgK","p4.6"
"M0838","LgK","p4.4"
"M0840","LgK","p4.8"
"M0840","LgK","p4.6"
"M0840","LgK","p4.4"
"M0841","LgK","p4.8"
"M0841","LgK","p4.6"
"M0841","LgK","p4.4"
"M0842","LgK","p4.8"
"M0842","LgK","p4.6"
"M0842","LgK","p4.4"
"M0843","LgK","p4.8"
"M0843","LgK","p4.6"
"M0843","LgK","p4.4"
"M0844","LgK","p4.8"
"M0844","LgK","p4.6"
"M0844","LgK","p4.4"
"M0845","LgK","p4.8"
"M0845","LgK","p4.6"
"M0845","LgK","p4.4"
"M0846","SBK","p5.0"
"M0846","SBK","p4.8"
"M0847","SBK","p5.0"
"M0847","SBK","p4.8"
"M0847","LgK","p4.8"
"M0847","LgK","p4.6"
"M0847","LgK","p4.4"
"M0848","LgK","p4.8"
"M0848","LgK","p4.6"
"M0848","LgK","p4.4"
"M0849","LgK","p4.8"
"M0849","LgK","p4.6"
"M0849","LgK","p4.4"
"M0849","TRB","p3.8"
"M0849","TRB","p3.6"
"M0849","TRB","p3.4"
"M0850","LgK","p4.8"
"M0850","LgK","p4.6"
"M0850","LgK","p4.4"
"M0851","SBK","p5.0"
"M0851","SBK","p4.8"
"M0852","LgK","p4.8"
"M0852","LgK","p4.6"
"M0852","LgK","p4.4"
"M0853","LgK","p4.8"
"M0853","LgK","p4.6"
"M0853","LgK","p4.4"
"M0854","LgK","p4.8"
"M0854","LgK","p4.6"
"M0854","LgK","p4.4"
"M0855","LgK","p4.8"
"M0855","LgK","p4.6"
"M0855","LgK","p4.4"
"M0856","LgK","p4.8"
"M0856","LgK","p4.6"
"M0856","LgK","p4.4"
"M0857","LgK","p4.8"
"M0857","LgK","p4.6"
"M0857","LgK","p4.4"
"M0858","TRB","p3.8"
"M0858","TRB","p3.6"
"M0858","TRB","p3.4"
"M0859","LgK","p4.8"
"M0859","LgK","p4.6"
"M0859","LgK","p4.4"
"M0860","LgK","p4.8"
"M0860","LgK","p4.6"
"M0860","LgK","p4.4"
"M0861","LgK","p4.8"
"M0861","LgK","p4.6"
"M0861","LgK","p4.4"
"M0862","LgK","p4.8"
"M0862","LgK","p4.6"
"M0862","LgK","p4.4"
"M0863","LgK","p4.8"
"M0863","LgK","p4.6"
"M0863","LgK","p4.4"
"M0864","SBK","p5.0"
"M0864","SBK","p4.8"
"M0864","LgK","p4.8"
"M0864","LgK","p4.6"
"M0864","LgK","p4.4"
"M0865","LgK","p4.8"
"M0865","LgK","p4.6"
"M0865","LgK","p4.4"
"M0866","LgK","p4.8"
"M0866","LgK","p4.6"
"M0866","LgK","p4.4"
"M0866","ENE","p4.4"
"M0866","ENE","p4.2"
"M0866","ENE","p4.0"
"M0866","TRB","p3.8"
"M0866","TRB","p3.6"
"M0866","TRB","p3.4"
"M0867","TRB","p3.8"
"M0867","TRB","p3.6"
"M0867","TRB","p3.4"
"M0868","LgK","p4.8"
"M0868","LgK","p4.6"
"M0868","LgK","p4.4"
"M0868","ENE","p4.4"
"M0868","ENE","p4.2"
"M0868","ENE","p4.0"
"M0869","LgK","p4.8"
"M0869","LgK","p4.6"
"M0869","LgK","p4.4"
"M0869","TRB","p3.8"
"M0869","TRB","p3.6"
"M0869","TRB","p3.4"
"M0870","LgK","p4.8"
"M0870","LgK","p4.6"
"M0870","LgK","p4.4"
"M0871","LgK","p4.8"
"M0871","LgK","p4.6"
"M0871","LgK","p4.4"
"M0871","TRB","p3.8"
"M0871","TRB","p3.6"
"M0871","TRB","p3.4"
"M0872","LgK","p4.8"
"M0872","LgK","p4.6"
"M0872","LgK","p4.4"
"M0873","LgK","p4.8"
"M0873","LgK","p4.6"
"M0873","LgK","p4.4"
"M0874","LgK","p4.8"
"M0874","LgK","p4.6"
"M0874","LgK","p4.4"
"M0874","TRB","p3.8"
"M0874","TRB","p3.6"
"M0874","TRB","p3.4"
"M0875","LgK","p4.8"
"M0875","LgK","p4.6"
"M0875","LgK","p4.4"
"M0876","LgK","p4.8"
"M0876","LgK","p4.6"
"M0876","LgK","p4.4"
"M0877","LgK","p4.8"
"M0877","LgK","p4.6"
"M0877","LgK","p4.4"
"M0878","LgK","p4.8"
"M0878","LgK","p4.6"
"M0878","LgK","p4.4"
"M0879","LgK","p4.8"
"M0879","LgK","p4.6"
"M0879","LgK","p4.4"
"M0881","LgK","p4.8"
"M0881","LgK","p4.6"
"M0881","LgK","p4.4"
"M0882","LgK","p4.8"
"M0882","LgK","p4.6"
"M0882","LgK","p4.4"
"M0883","TRB","p3.8"
"M0883","TRB","p3.6"
"M0883","TRB","p3.4"
"M0884","LgK","p4.8"
"M0884","LgK","p4.6"
"M0884","LgK","p4.4"
"M0885","LgK","p4.8"
"M0885","LgK","p4.6"
"M0885","LgK","p4.4"
"M0886","TRB","p3.8"
"M0886","TRB","p3.6"
"M0886","TRB","p3.4"
"M0887","LgK","p4.8"
"M0887","LgK","p4.6"
"M0887","LgK","p4.4"
"M0888","LgK","p4.8"
"M0888","LgK","p4.6"
"M0888","LgK","p4.4"
"M0889","LgK","p4.8"
"M0889","LgK","p4.6"
"M0889","LgK","p4.4"
"M0890","LgK","p4.8"
"M0890","LgK","p4.6"
"M0890","LgK","p4.4"
"M0890","TRB","p3.8"
"M0890","TRB","p3.6"
"M0890","TRB","p3.4"
"M0891","SBK","p5.0"
"M0891","SBK","p4.8"
"M0891","LgK","p4.8"
"M0891","LgK","p4.6"
"M0891","LgK","p4.4"
"M0891","TRB","p3.8"
"M0891","TRB","p3.6"
"M0891","TRB","p3.4"
"M0892","LgK","p4.8"
"M0892","LgK","p4.6"
"M0892","LgK","p4.4"
"M0892","TRB","p3.8"
"M0892","TRB","p3.6"
"M0892","TRB","p3.4"
"M0893","LgK","p4.8"
"M0893","LgK","p4.6"
"M0893","LgK","p4.4"
"M0894","LgK","p4.8"
"M0894","LgK","p4.6"
"M0894","LgK","p4.4"
"M0894","ENE","p4.4"
"M0894","ENE","p4.2"
"M0894","ENE","p4.0"
"M0895","LgK","p4.8"
"M0895","LgK","p4.6"
"M0895","LgK","p4.4"
"M0896","SBK","p5.0"
"M0896","SBK","p4.8"
"M0896","LgK","p4.8"
"M0896","LgK","p4.6"
"M0896","LgK","p4.4"
"M0896","TRB","p3.8"
"M0896","TRB","p3.6"
"M0896","TRB","p3.4"
"M0897","LgK","p4.8"
"M0897","LgK","p4.6"
"M0897","LgK","p4.4"
"M0898","LgK","p4.8"
"M0898","LgK","p4.6"
"M0898","LgK","p4.4"
"M0900","LgK","p4.8"
"M0900","LgK","p4.6"
"M0900","LgK","p4.4"
"M0901","LgK","p4.8"
"M0901","LgK","p4.6"
"M0901","LgK","p4.4"
"M0901","TRB","p3.8"
"M0901","TRB","p3.6"
"M0901","TRB","p3.4"
"M0902","LgK","p4.8"
"M0902","LgK","p4.6"
"M0902","LgK","p4.4"
"M0903","LgK","p4.8"
"M0903","LgK","p4.6"
"M0903","LgK","p4.4"
"M0904","LgK","p4.8"
"M0904","LgK","p4.6"
"M0904","LgK","p4.4"
"M0904","ENE","p4.4"
"M0904","ENE","p4.2"
"M0904","ENE","p4.0"
"M0904","TRB","p3.8"
"M0904","TRB","p3.6"
"M0904","TRB","p3.4"
"M0905","SBK","p5.0"
"M0905","SBK","p4.8"
"M0905","LgK","p4.8"
"M0905","LgK","p4.6"
"M0905","LgK","p4.4"
"M0906","LgK","p4.8"
"M0906","LgK","p4.6"
"M0906","LgK","p4.4"
"M0906","TRB","p3.8"
"M0906","TRB","p3.6"
"M0906","TRB","p3.4"
"M0907","TRB","p3.8"
"M0907","TRB","p3.6"
"M0907","TRB","p3.4"
"M0908","LgK","p4.8"
"M0908","LgK","p4.6"
"M0908","LgK","p4.4"
"M0909","LgK","p4.8"
"M0909","LgK","p4.6"
"M0909","LgK","p4.4"
"M0909","TRB","p3.8"
"M0909","TRB","p3.6"
"M0909","TRB","p3.4"
"M0910","TRB","p3.8"
"M0910","TRB","p3.6"
"M0910","TRB","p3.4"
"M0911","LgK","p4.8"
"M0911","LgK","p4.6"
"M0911","LgK","p4.4"
"M0912","LgK","p4.8"
"M0912","LgK","p4.6"
"M0912","LgK","p4.4"
"M0913","LgK","p4.8"
"M0913","LgK","p4.6"
"M0913","LgK","p4.4"
"M0914","LgK","p4.8"
"M0914","LgK","p4.6"
"M0914","LgK","p4.4"
"M0915","LgK","p4.8"
"M0915","LgK","p4.6"
"M0915","LgK","p4.4"
"M0916","LgK","p4.8"
"M0916","LgK","p4.6"
"M0916","LgK","p4.4"
"M0916","TRB","p3.8"
"M0916","TRB","p3.6"
"M0916","TRB","p3.4"
"M0917","LgK","p4.8"
"M0917","LgK","p4.6"
"M0917","LgK","p4.4"
"M0917","ENE","p4.4"
"M0917","ENE","p4.2"
"M0917","ENE","p4.0"
"M0918","LgK","p4.8"
"M0918","LgK","p4.6"
"M0918","LgK","p4.4"
"M0919","LgK","p4.8"
"M0919","LgK","p4.6"
"M0919","LgK","p4.4"
"M0920","LgK","p4.8"
"M0920","LgK","p4.6"
"M0920","LgK","p4.4"
"M0921","LgK","p4.8"
"M0921","LgK","p4.6"
"M0921","LgK","p4.4"
"M0922","LgK","p4.8"
"M0922","LgK","p4.6"
"M0922","LgK","p4.4"
"M0923","LgK","p4.8"
"M0923","LgK","p4.6"
"M0923","LgK","p4.4"
"M0924","LgK","p4.8"
"M0924","LgK","p4.6"
"M0924","LgK","p4.4"
"M0925","SBK","p5.0"
"M0925","SBK","p4.8"
"M0925","LgK","p4.8"
"M0925","LgK","p4.6"
"M0925","LgK","p4.4"
"M0926","LgK","p4.8"
"M0926","LgK","p4.6"
"M0926","LgK","p4.4"
"M0927","LgK","p4.8"
"M0927","LgK","p4.6"
"M0927","LgK","p4.4"
"M0928","LgK","p4.8"
"M0928","LgK","p4.6"
"M0928","LgK","p4.4"
"M0929","LgK","p4.8"
"M0929","LgK","p4.6"
"M0929","LgK","p4.4"
"M0930","LgK","p4.8"
"M0930","LgK","p4.6"
"M0930","LgK","p4.4"
"M0931","LgK","p4.8"
"M0931","LgK","p4.6"
"M0931","LgK","p4.4"
"M0932","LgK","p4.8"
"M0932","LgK","p4.6"
"M0932","LgK","p4.4"
"M0933","LgK","p4.8"
"M0933","LgK","p4.6"
"M0933","LgK","p4.4"
"M0934","SBK","p5.0"
"M0934","SBK","p4.8"
"M0934","LgK","p4.8"
"M0934","LgK","p4.6"
"M0934","LgK","p4.4"
"M0935","LgK","p4.8"
"M0935","LgK","p4.6"
"M0935","LgK","p4.4"
"M0936","LgK","p4.8"
"M0936","LgK","p4.6"
"M0936","LgK","p4.4"
"M0937","LgK","p4.8"
"M0937","LgK","p4.6"
"M0937","LgK","p4.4"
"M0938","LgK","p4.8"
"M0938","LgK","p4.6"
"M0938","LgK","p4.4"
"M0939","LgK","p4.8"
"M0939","LgK","p4.6"
"M0939","LgK","p4.4"
"M0939","ENE","p4.4"
"M0939","ENE","p4.2"
"M0939","ENE","p4.0"
"M0940","LgK","p4.8"
"M0940","LgK","p4.6"
"M0940","LgK","p4.4"
"M0941","LgK","p4.8"
"M0941","LgK","p4.6"
"M0941","LgK","p4.4"
"M0941","TRB","p3.8"
"M0941","TRB","p3.6"
"M0941","TRB","p3.4"
"M0942","LgK","p4.8"
"M0942","LgK","p4.6"
"M0942","LgK","p4.4"
"M0943","LgK","p4.8"
"M0943","LgK","p4.6"
"M0943","LgK","p4.4"
"M0944","SBK","p5.0"
"M0944","SBK","p4.8"
"M0944","LgK","p4.8"
"M0944","LgK","p4.6"
"M0944","LgK","p4.4"
"M0945","LgK","p4.8"
"M0945","LgK","p4.6"
"M0945","LgK","p4.4"
"M0946","LgK","p4.8"
"M0946","LgK","p4.6"
"M0946","LgK","p4.4"
"M0947","LgK","p4.8"
"M0947","LgK","p4.6"
"M0947","LgK","p4.4"
"M0948","LgK","p4.8"
"M0948","LgK","p4.6"
"M0948","LgK","p4.4"
"M0949","LgK","p4.8"
"M0949","LgK","p4.6"
"M0949","LgK","p4.4"
"M0950","LgK","p4.8"
"M0950","LgK","p4.6"
"M0950","LgK","p4.4"
"M0951","LgK","p4.8"
"M0951","LgK","p4.6"
"M0951","LgK","p4.4"
"M0952","LgK","p4.8"
"M0952","LgK","p4.6"
"M0952","LgK","p4.4"
"M0953","LgK","p4.8"
"M0953","LgK","p4.6"
"M0953","LgK","p4.4"
"M0954","LgK","p4.8"
"M0954","LgK","p4.6"
"M0954","LgK","p4.4"
"M0955","LgK","p4.8"
"M0955","LgK","p4.6"
"M0955","LgK","p4.4"
"M0956","LgK","p4.8"
"M0956","LgK","p4.6"
"M0956","LgK","p4.4"
"M0956","ENE","p4.4"
"M0956","ENE","p4.2"
"M0956","ENE","p4.0"
"M0957","LgK","p4.8"
"M0957","LgK","p4.6"
"M0957","LgK","p4.4"
"M0958","LgK","p4.8"
"M0958","LgK","p4.6"
"M0958","LgK","p4.4"
"M0959","LgK","p4.8"
"M0959","LgK","p4.6"
"M0959","LgK","p4.4"
"M0960","LgK","p4.8"
"M0960","LgK","p4.6"
"M0960","LgK","p4.4"
"M0961","LgK","p4.8"
"M0961","LgK","p4.6"
"M0961","LgK","p4.4"
"M0962","LgK","p4.8"
"M0962","LgK","p4.6"
"M0962","LgK","p4.4"
"M0963","LgK","p4.8"
"M0963","LgK","p4.6"
"M0963","LgK","p4.4"
"M0965","LgK","p4.8"
"M0965","LgK","p4.6"
"M0965","LgK","p4.4"
"M0965","TRB","p3.8"
"M0965","TRB","p3.6"
"M0965","TRB","p3.4"
"M0966","LgK","p4.8"
"M0966","LgK","p4.6"
"M0966","LgK","p4.4"
"M0969","LgK","p4.8"
"M0969","LgK","p4.6"
"M0969","LgK","p4.4"
"M0970","LgK","p4.8"
"M0970","LgK","p4.6"
"M0970","LgK","p4.4"
"M0970","TRB","p3.8"
"M0970","TRB","p3.6"
"M0970","TRB","p3.4"
"M0971","LgK","p4.8"
"M0971","LgK","p4.6"
"M0971","LgK","p4.4"
"M0971","TRB","p3.8"
"M0971","TRB","p3.6"
"M0971","TRB","p3.4"
"M0972","LgK","p4.8"
"M0972","LgK","p4.6"
"M0972","LgK","p4.4"
"M0973","TRB","p3.8"
"M0973","TRB","p3.6"
"M0973","TRB","p3.4"
"M0974","TRB","p3.8"
"M0974","TRB","p3.6"
"M0974","TRB","p3.4"
"M0975","LgK","p4.8"
"M0975","LgK","p4.6"
"M0975","LgK","p4.4"
"M0975","ENE","p4.4"
"M0975","ENE","p4.2"
"M0975","ENE","p4.0"
"M0975","TRB","p3.8"
"M0975","TRB","p3.6"
"M0975","TRB","p3.4"
"M0976","LgK","p4.8"
"M0976","LgK","p4.6"
"M0976","LgK","p4.4"
"M0977","LgK","p4.8"
"M0977","LgK","p4.6"
"M0977","LgK","p4.4"
"M0978","LgK","p4.8"
"M0978","LgK","p4.6"
"M0978","LgK","p4.4"
"M0978","ENE","p4.4"
"M0978","ENE","p4.2"
"M0978","ENE","p4.0"
"M0978","TRB","p3.8"
"M0978","TRB","p3.6"
"M0978","TRB","p3.4"
"M0979","LgK","p4.8"
"M0979","LgK","p4.6"
"M0979","LgK","p4.4"
"M0980","LgK","p4.8"
"M0980","LgK","p4.6"
"M0980","LgK","p4.4"
"M0981","LgK","p4.8"
"M0981","LgK","p4.6"
"M0981","LgK","p4.4"
"M0982","LgK","p4.8"
"M0982","LgK","p4.6"
"M0982","LgK","p4.4"
"M0983","LgK","p4.8"
"M0983","LgK","p4.6"
"M0983","LgK","p4.4"
"M0984","LgK","p4.8"
"M0984","LgK","p4.6"
"M0984","LgK","p4.4"
"M0985","LgK","p4.8"
"M0985","LgK","p4.6"
"M0985","LgK","p4.4"
"M0986","LgK","p4.8"
"M0986","LgK","p4.6"
"M0986","LgK","p4.4"
"M0987","LgK","p4.8"
"M0987","LgK","p4.6"
"M0987","LgK","p4.4"
"M0988","LgK","p4.8"
"M0988","LgK","p4.6"
"M0988","LgK","p4.4"
"M0989","LgK","p4.8"
"M0989","LgK","p4.6"
"M0989","LgK","p4.4"
"M0990","LgK","p4.8"
"M0990","LgK","p4.6"
"M0990","LgK","p4.4"
"M0991","SBK","p5.0"
"M0991","SBK","p4.8"
"M0991","LgK","p4.8"
"M0991","LgK","p4.6"
"M0991","LgK","p4.4"
"M0992","LgK","p4.8"
"M0992","LgK","p4.6"
"M0992","LgK","p4.4"
"M0993","SBK","p5.0"
"M0993","SBK","p4.8"
"M0993","LgK","p4.8"
"M0993","LgK","p4.6"
"M0993","LgK","p4.4"
"M0994","SBK","p5.0"
"M0994","SBK","p4.8"
"M0995","LgK","p4.8"
"M0995","LgK","p4.6"
"M0995","LgK","p4.4"
"M0996","LgK","p4.8"
"M0996","LgK","p4.6"
"M0996","LgK","p4.4"
"M0997","LgK","p4.8"
"M0997","LgK","p4.6"
"M0997","LgK","p4.4"
"M0998","LgK","p4.8"
"M0998","LgK","p4.6"
"M0998","LgK","p4.4"
"M0999","LgK","p4.8"
"M0999","LgK","p4.6"
"M0999","LgK","p4.4"
"M1000","SBK","p5.0"
"M1000","SBK","p4.8"
"M1000","LgK","p4.8"
"M1000","LgK","p4.6"
"M1000","LgK","p4.4"
"M1000","ENE","p4.4"
"M1000","ENE","p4.2"
"M1000","ENE","p4.0"
"M1001","LgK","p4.8"
"M1001","LgK","p4.6"
"M1001","LgK","p4.4"
"M1001","TRB","p3.8"
"M1001","TRB","p3.6"
"M1001","TRB","p3.4"
"M1002","LgK","p4.8"
"M1002","LgK","p4.6"
"M1002","LgK","p4.4"
"M1003","LgK","p4.8"
"M1003","LgK","p4.6"
"M1003","LgK","p4.4"
"M1004","LgK","p4.8"
"M1004","LgK","p4.6"
"M1004","LgK","p4.4"
"M1005","LgK","p4.8"
"M1005","LgK","p4.6"
"M1005","LgK","p4.4"
"M1006","TRB","p3.8"
"M1006","TRB","p3.6"
"M1006","TRB","p3.4"
"M1007","LgK","p4.8"
"M1007","LgK","p4.6"
"M1007","LgK","p4.4"
"M1008","LgK","p4.8"
"M1008","LgK","p4.6"
"M1008","LgK","p4.4"
"M1008","TRB","p3.8"
"M1008","TRB","p3.6"
"M1008","TRB","p3.4"
"M1009","LgK","p4.8"
"M1009","LgK","p4.6"
"M1009","LgK","p4.4"
"M1010","LgK","p4.8"
"M1010","LgK","p4.6"
"M1010","LgK","p4.4"
"M1011","SBK","p5.0"
"M1011","SBK","p4.8"
"M1011","LgK","p4.8"
"M1011","LgK","p4.6"
"M1011","LgK","p4.4"
"M1012","LgK","p4.8"
"M1012","LgK","p4.6"
"M1012","LgK","p4.4"
"M1012","TRB","p3.8"
"M1012","TRB","p3.6"
"M1012","TRB","p3.4"
"M1013","LgK","p4.8"
"M1013","LgK","p4.6"
"M1013","LgK","p4.4"
"M1014","SBK","p5.0"
"M1014","SBK","p4.8"
"M1014","LgK","p4.8"
"M1014","LgK","p4.6"
"M1014","LgK","p4.4"
"M1014","TRB","p3.8"
"M1014","TRB","p3.6"
"M1014","TRB","p3.4"
"M1015","LgK","p4.8"
"M1015","LgK","p4.6"
"M1015","LgK","p4.4"
"M1016","LgK","p4.8"
"M1016","LgK","p4.6"
"M1016","LgK","p4.4"
"M1017","LgK","p4.8"
"M1017","LgK","p4.6"
"M1017","LgK","p4.4"
"M1017","ENE","p4.4"
"M1017","ENE","p4.2"
"M1017","ENE","p4.0"
"M1018","LgK","p4.8"
"M1018","LgK","p4.6"
"M1018","LgK","p4.4"
"M1019","LgK","p4.8"
"M1019","LgK","p4.6"
"M1019","LgK","p4.4"
"M1020","LgK","p4.8"
"M1020","LgK","p4.6"
"M1020","LgK","p4.4"
"M1021","LgK","p4.8"
"M1021","LgK","p4.6"
"M1021","LgK","p4.4"
"M1022","LgK","p4.8"
"M1022","LgK","p4.6"
"M1022","LgK","p4.4"
"M1023","TRB","p3.8"
"M1023","TRB","p3.6"
"M1023","TRB","p3.4"
"M1024","LgK","p4.8"
"M1024","LgK","p4.6"
"M1024","LgK","p4.4"
"M1024","ENE","p4.4"
"M1024","ENE","p4.2"
"M1024","ENE","p4.0"
"M1025","LgK","p4.8"
"M1025","LgK","p4.6"
"M1025","LgK","p4.4"
"M1026","LgK","p4.8"
"M1026","LgK","p4.6"
"M1026","LgK","p4.4"
"M1026","TRB","p3.8"
"M1026","TRB","p3.6"
"M1026","TRB","p3.4"
"M1027","TRB","p3.8"
"M1027","TRB","p3.6"
"M1027","TRB","p3.4"
"M1028","SBK","p5.0"
"M1028","SBK","p4.8"
"M1029","SBK","p5.0"
"M1029","SBK","p4.8"
"M1029","LgK","p4.8"
"M1029","LgK","p4.6"
"M1029","LgK","p4.4"
"M1030","TRB","p3.8"
"M1030","TRB","p3.6"
"M1030","TRB","p3.4"
"M1031","LgK","p4.8"
"M1031","LgK","p4.6"
"M1031","LgK","p4.4"
"M1032","LgK","p4.8"
"M1032","LgK","p4.6"
"M1032","LgK","p4.4"
"M1033","LgK","p4.8"
"M1033","LgK","p4.6"
"M1033","LgK","p4.4"
"M1033","ENE","p4.4"
"M1033","ENE","p4.2"
"M1033","ENE","p4.0"
"M1033","TRB","p3.8"
"M1033","TRB","p3.6"
"M1033","TRB","p3.4"
"M1034","LgK","p4.8"
"M1034","LgK","p4.6"
"M1034","LgK","p4.4"
"M1035","LgK","p4.8"
"M1035","LgK","p4.6"
"M1035","LgK","p4.4"
"M1036","SBK","p5.0"
"M1036","SBK","p4.8"
"M1037","LgK","p4.8"
"M1037","LgK","p4.6"
"M1037","LgK","p4.4"
"M1038","TRB","p3.8"
"M1038","TRB","p3.6"
"M1038","TRB","p3.4"
"M1039","SBK","p5.0"
"M1039","SBK","p4.8"
"M1039","LgK","p4.8"
"M1039","LgK","p4.6"
"M1039","LgK","p4.4"
"M1039","ENE","p4.4"
"M1039","ENE","p4.2"
"M1039","ENE","p4.0"
"M1040","TRB","p3.8"
"M1040","TRB","p3.6"
"M1040","TRB","p3.4"
"M1041","LgK","p4.8"
"M1041","LgK","p4.6"
"M1041","LgK","p4.4"
"M1041","TRB","p3.8"
"M1041","TRB","p3.6"
"M1041","TRB","p3.4"
"M1042","TRB","p3.8"
"M1042","TRB","p3.6"
"M1042","TRB","p3.4"
"M1043","TRB","p3.8"
"M1043","TRB","p3.6"
"M1043","TRB","p3.4"
"M1044","LgK","p4.8"
"M1044","LgK","p4.6"
"M1044","LgK","p4.4"
"M1044","ENE","p4.4"
"M1044","ENE","p4.2"
"M1044","ENE","p4.0"
"M1045","LgK","p4.8"
"M1045","LgK","p4.6"
"M1045","LgK","p4.4"
"M1046","LgK","p4.8"
"M1046","LgK","p4.6"
"M1046","LgK","p4.4"
"M1047","LgK","p4.8"
"M1047","LgK","p4.6"
"M1047","LgK","p4.4"
"M1048","LgK","p4.8"
"M1048","LgK","p4.6"
"M1048","LgK","p4.4"
"M1049","LgK","p4.8"
"M1049","LgK","p4.6"
"M1049","LgK","p4.4"
"M1050","LgK","p4.8"
"M1050","LgK","p4.6"
"M1050","LgK","p4.4"
"M1051","LgK","p4.8"
"M1051","LgK","p4.6"
"M1051","LgK","p4.4"
"M1052","LgK","p4.8"
"M1052","LgK","p4.6"
"M1052","LgK","p4.4"
"M1053","LgK","p4.8"
"M1053","LgK","p4.6"
"M1053","LgK","p4.4"
"M1054","LgK","p4.8"
"M1054","LgK","p4.6"
"M1054","LgK","p4.4"
"M1055","LgK","p4.8"
"M1055","LgK","p4.6"
"M1055","LgK","p4.4"
"M1056","LgK","p4.8"
"M1056","LgK","p4.6"
"M1056","LgK","p4.4"
"M1057","SBK","p5.0"
"M1057","SBK","p4.8"
"M1057","LgK","p4.8"
"M1057","LgK","p4.6"
"M1057","LgK","p4.4"
"M1057","ENE","p4.4"
"M1057","ENE","p4.2"
"M1057","ENE","p4.0"
"M1058","LgK","p4.8"
"M1058","LgK","p4.6"
"M1058","LgK","p4.4"
"M1059","LgK","p4.8"
"M1059","LgK","p4.6"
"M1059","LgK","p4.4"
"M1060","LgK","p4.8"
"M1060","LgK","p4.6"
"M1060","LgK","p4.4"
"M1061","LgK","p4.8"
"M1061","LgK","p4.6"
"M1061","LgK","p4.4"
"M1062","LgK","p4.8"
"M1062","LgK","p4.6"
"M1062","LgK","p4.4"
"M1063","LgK","p4.8"
"M1063","LgK","p4.6"
"M1063","LgK","p4.4"
"M1064","LgK","p4.8"
"M1064","LgK","p4.6"
"M1064","LgK","p4.4"
"M1064","ENE","p4.4"
"M1064","ENE","p4.2"
"M1064","ENE","p4.0"
"M1065","LgK","p4.8"
"M1065","LgK","p4.6"
"M1065","LgK","p4.4"
