orig,rowid,orig_id,point_x,point_y,region,site,site_note,accuracy,surface,altitude,source,note,chrono1,chrono2,chrono1_label,chrono2_label
m,M1415,14-44-11/6,-560595,-1097386,SU,Úsov-město-Okroužky,NA,2,TRUE,340,Kalábková 2009,NA,LgK,NA,LgK,NA
m,M1415,14-44-11/6,-560595,-1097386,SU,Úsov-město-Okroužky,NA,2,TRUE,340,Kalábková 2009,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1416,14-44-11/3,-562328,-1097943,SU,Úsov-město-Ovčár,NA,2,TRUE,288,Tomancová 2016,Pravěk Mohelnicka,LgK,LgK II,LgK,LgK II
m,M1417,NA,-561834,-1097423,SU,Úsov-město-Pod Křížovou horou,NA,3,TRUE,302,Unzetig 2020,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M1418,24-22-18/5,-554833,-1122398,OC,Ústín-Nad Spálencem,"Trávník, Díly nad kovárnou",3,NA,230,Šmíd 2017,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M1419,25-11-21/6,-537786,-1127406,OC,Vacanovice-Zápotočí,NA,2,TRUE,275,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1420,FT99,-652934,-1162188,TR,Vacenovice-Polodíly,NA,3,TRUE,463,NA,NA,LgK,NA,LgK,NA
m,M1421,FT111,-653159,-1162566,TR,Vacenovice-U studně,"U Demarkovy stodoly, U zabitého, Vacenovice V, Na zabitých",3,FALSE,456,NA,MZM,SBK,NA,SBK,NA
m,M1421,FT111,-653159,-1162566,TR,Vacenovice-U studně,"U Demarkovy stodoly, U zabitého, Vacenovice V, Na zabitých",3,FALSE,456,NA,MZM,LgK,NA,LgK,NA
m,M1422,N,-590639,-1119219,BK,Vanovice-Boří,NA,3,NA,520,Šmíd 2017; Malach 2014,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M1423,24-12-25/5,-590133,-1120028,BK,Vanovice-Nad rozpadlou,"Na Brodcích, Na Bročcích, někdejší zahradnictví F. Vlka",2,FALSE,448,"Vlk, F. 1894",NA,LgK,LgK I,LgK,LgK I
m,M1423,24-12-25/5,-590133,-1120028,BK,Vanovice-Nad rozpadlou,"Na Brodcích, Na Bročcích, někdejší zahradnictví F. Vlka",2,FALSE,448,"Vlk, F. 1894",NA,LgK,LgK II,LgK,LgK II
m,M1424,NA,-548509,-1183317,UH,Vážany u Uherského Hradiště-Padělky u Divoků,"Padělky u Divoka, Divoky",1,NA,356,"Bartík, Chrástek 2017c",NA,LgK,LgK II,LgK,LgK II
m,M1425,FT460,-616999,-1177556,ZN,Vedrovice-Draždík,NA,2,TRUE,281,NA,NA,LgK,NA,LgK,NA
m,M1426,34-12-01/14,-617678,-1178501,ZN,Vedrovice-Široká u lesa/Za dvorem,"Vedrovice-Široká u lesa, Dófilka, Dvoufilka",1,FALSE,257,NA,NA,LgK,LgK I,LgK,LgK I
m,M1427,34-12-01/7,-617102.185357,-1178039.90083,ZN,Vedrovice-U kostela,"Za kostelem, u kostela",2,FALSE,263,NA,NA,LgK,LgK I,LgK,LgK I
m,M1428,FT461,-616607,-1177599,ZN,Vedrovice-Vanecká,NA,2,FALSE,282,NA,NA,LgK,LgK I,LgK,LgK I
m,M1429,FT166,-617636,-1178103,ZN,Vedrovice-Za sádkem,uváděno jako Vedrovice,1,FALSE,255,NA,NA,LgK,NA,LgK,NA
m,M1430,24-41-22/34,-587737,-1161221,BO,Velatice-Padělky,"Velatický široký, Kouty, Široké zahrádky, zahrádky, Horákov-U kříže, Podolí-V hlavách",2,FALSE,267,"Šmíd 2003; Kos, Šmíd 1993; Kos 2008; Šmíd 2017",NA,SBK,SBK Early,SBK,SBK Early
m,M1430,24-41-22/34,-587737,-1161221,BO,Velatice-Padělky,"Velatický široký, Kouty, Široké zahrádky, zahrádky, Horákov-U kříže, Podolí-V hlavách",2,FALSE,267,"Šmíd 2003; Kos, Šmíd 1993; Kos 2008; Šmíd 2017",NA,LgK,LgK I,LgK,LgK I
m,M1430,24-41-22/34,-587737,-1161221,BO,Velatice-Padělky,"Velatický široký, Kouty, Široké zahrádky, zahrádky, Horákov-U kříže, Podolí-V hlavách",2,FALSE,267,"Šmíd 2003; Kos, Šmíd 1993; Kos 2008; Šmíd 2017",NA,LgK,LgK II,LgK,LgK II
m,M1430,24-41-22/34,-587737,-1161221,BO,Velatice-Padělky,"Velatický široký, Kouty, Široké zahrádky, zahrádky, Horákov-U kříže, Podolí-V hlavách",2,FALSE,267,"Šmíd 2003; Kos, Šmíd 1993; Kos 2008; Šmíd 2017",NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M1431,24-43-02/61,-587930.353243,-1161778.91989,BO,Velatice-Prostřední velikonoce,NA,1,FALSE,274,NA,datace do LgK I dle SAS,LgK,LgK I,LgK,LgK I
m,M1432,24-41-22/58,-587231.254761,-1160496.92801,BO,Velatice-Velatické vrchy,NA,2,TRUE,289,NA,"Lengyel,",LgK,NA,LgK,NA
m,M1433,N,-542671,-1175384,UH,Velehrad-Rákoš,Dolní Rákoš,2,TRUE,223,Červinka 1895; Vaškových 2007; Malíšková 2019,viděl v MZM,LgK,LgK II,LgK,LgK II
m,M1434,24-43-03/23,-580333,-1164121,VY,Velešovice-Padělky,NA,2,FALSE,260,NA,NA,LgK,NA,LgK,NA
m,M1435,24-43-03/20,-581087.999435,-1163505.61656,VY,Velešovice-Půllány za mlýnem,trasa dálnice,1,FALSE,232,NA,NA,LgK,NA,LgK,NA
m,M1436,25-11-16/14,-539476,-1122173,OC,Velká Bystřice-obec,NA,1,NA,246,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1437,NA,-540907,-1122641,OC,Velká Bystřice-Přední trávníky,NA,2,NA,238,Kalábek 2016c,NA,LgK,NA,LgK,NA
m,M1437,NA,-540907,-1122641,OC,Velká Bystřice-Přední trávníky,NA,2,NA,238,Kalábek 2016c,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1438,34-21-24/2,-581068,-1197932,BV,Velké Bílovice-Zimarky,"Zejmarky, Frejunky,",2,FALSE,248,"Měřínský 1978, PV 1976 -vidět; Šmíd 2017",RMM A 1790-1807,LgK,LgK I,LgK,LgK I
m,M1438,34-21-24/2,-581068,-1197932,BV,Velké Bílovice-Zimarky,"Zejmarky, Frejunky,",2,FALSE,248,"Měřínský 1978, PV 1976 -vidět; Šmíd 2017",RMM A 1790-1807,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M1439,NA,-582465,-1179477,BV,Velké Hostěrádky-Klouč,NA,1,FALSE,242,Lečbych 2020,NA,LgK,NA,LgK,NA
m,M1440,NA,-580476,-1178933,BV,Velké Hostěrádky-Skřípov,NA,1,FALSE,232,Lečbych 2020,NA,LgK,NA,LgK,NA
m,M1441,FT94,-594036,-1185925,BV,Velké Němčice-Nová Ves,NA,3,TRUE,197,NA,NA,SBK,NA,SBK,NA
m,M1442,24-21-11/23,-587610,-1114973,BK,Velké Opatovice 2,NA,3,NA,380,Jarůšková-Štrof 2014,NA,LgK,LgK II,LgK,LgK II
m,M1443,24-21-11/22,-588652,-1115086,BK,Velké Opatovice-Strážnice,"Pod Strážnicí, intravilán",3,NA,400,Jarůšková-Štrof 2014,NA,LgK,LgK II,LgK,LgK II
m,M1444,34-21-18/5,-586170.45257,-1193308.49045,BV,Velké Pavlovice-Na hrúdkách,NA,2,FALSE,181,NA,NA,LgK,NA,LgK,NA
m,M1445,FT440,-666041,-1176922,TR,Velký Dešov-U Vlčáku,NA,3,TRUE,466,NA,NA,LgK,NA,LgK,NA
m,M1446,24-22-25/4,-541761,-1125277,OC,Velký Týnec-Prostřední a Zadní hony (díly),NA,1,NA,242,Procházková 2002; Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1446,24-22-25/4,-541761,-1125277,OC,Velký Týnec-Prostřední a Zadní hony (díly),NA,1,NA,242,Procházková 2002; Kalábková 2009,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M1447,25-11-21/2,-540474,-1126667,OC,Velký Týnec–Nivy,"Hráč, Prečanovo pole",3,TRUE,240,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1448,FT449,-666852,-1173298,TR,Velký Újezd u Kojatic-Na volských,"Volská, Stráně",2,TRUE,467,NA,+ Bartík 2015,LgK,LgK II,LgK,LgK II
m,M1449,FT448,-667130,-1173983,TR,Velký Újezd u Kojatic-Za ústavem,NA,2,TRUE,478,NA,NA,LgK,LgK II,LgK,LgK II
m,M1450,34-11-04/2,-627773.748131,-1177296.05507,ZN,Vémyslice-Na výhoně,Na výhonech.,3,TRUE,341,NA,MZM,LgK,NA,LgK,NA
m,M1451,FT49,-625675,-1176679,ZN,Vémyslice-Stavové,Za vodou,2,FALSE,246,NA,NA,SBK,SBK Early,SBK,SBK Early
m,M1451,FT49,-625675,-1176679,ZN,Vémyslice-Stavové,Za vodou,2,FALSE,246,NA,NA,LgK,LgK I,LgK,LgK I
m,M1451,FT49,-625675,-1176679,ZN,Vémyslice-Stavové,Za vodou,2,FALSE,246,NA,NA,LgK,LgK II,LgK,LgK II
m,M1452,24-24-15/7,-545574,-1137113,OC,Věrovany-Padělky,Věrovanské padělky,2,NA,205,Kalábková 2009; Šmíd 2017,NA,LgK,LgK II,LgK,LgK II
m,M1452,24-24-15/7,-545574,-1137113,OC,Věrovany-Padělky,Věrovanské padělky,2,NA,205,Kalábková 2009; Šmíd 2017,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M1453,FT485,-658462,-1177016,ZN,Ves Blížkovice-Dědictví,Magnetky,3,TRUE,413,NA,NA,LgK,NA,LgK,NA
m,M1454,FT189,-655937,-1173316,TR,Vesce u Moravských Budějovic-U silničky,NA,3,TRUE,411,NA,NA,LgK,NA,LgK,NA
m,M1455,25-13-03/9,-530550,-1130579,PR,Veselíčko u Lipníka nad Bečvou-Vlčince,"Zámecký kopec, Končiny",3,TRUE,281,Kalábková 2009; Schenk 2006,NA,LgK,LgK II,LgK,LgK II
m,M1456,34-22-01/2,-566940,-1182649,HO,Věteřov-Nové hory,Lysé hory,2,FALSE,350,"Tihelka 1953, ČMM",NA,LgK,NA,LgK,NA
m,M1457,FT479,-641686,-1181661,ZN,Vevčice-Nad vývozem,Za školou,3,TRUE,277,NA,NA,LgK,NA,LgK,NA
m,M1458,FT248,-642074,-1181151,ZN,Vevčice-Vysoké Pšeničné,Pod horkou,2,FALSE,281,NA,NA,LgK,LgK II,LgK,LgK II
m,M1459,FT17,-610705,-1152297,BO,Veverská Bitýška-Člunky,NA,2,TRUE,312,NA,NA,LgK,LgK II,LgK,LgK II
m,M1460,NA,-608891,-1151093,BO,Veverská Bitýška-Chmelníky,NA,3,NA,255,"Kuča, Kučová 2017",NA,LgK,NA,LgK,NA
m,M1461,24-32-22/1,-610582.357417,-1155824.82041,BO,Veverské Knínice-Dlouhé díly,NA,2,TRUE,312,NA,NA,SBK,NA,SBK,NA
m,M1461,24-32-22/1,-610582.357417,-1155824.82041,BO,Veverské Knínice-Dlouhé díly,NA,2,TRUE,312,NA,NA,LgK,NA,LgK,NA
m,M1462,FT19,-610363,-1155215,BO,Veverské Knínice-Netušilky,NA,2,TRUE,316,NA,NA,LgK,NA,LgK,NA
m,M1463,N,-547968,-1155877,KM,Věžky-u hřbitova,NA,1,FALSE,284,"Fojtík, Popelka 2018d",NA,LgK,NA,LgK,NA
m,M1463,N,-547968,-1155877,KM,Věžky-u hřbitova,NA,1,FALSE,284,"Fojtík, Popelka 2018d",NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1464,24-42-03/10,-555142,-1148935,PV,Víceměřice-Padělky,"Zadní Padělky, Padělky nad Broděnkou, Podíly, Záplety",2,NA,207,Kazdová 2001; Kalábková 2009,NA,SBK,SBK Early,SBK,SBK Early
m,M1464,24-42-03/10,-555142,-1148935,PV,Víceměřice-Padělky,"Zadní Padělky, Padělky nad Broděnkou, Podíly, Záplety",2,NA,207,Kazdová 2001; Kalábková 2009,NA,SBK,SBK Late,SBK,SBK Late
m,M1464,24-42-03/10,-555142,-1148935,PV,Víceměřice-Padělky,"Zadní Padělky, Padělky nad Broděnkou, Podíly, Záplety",2,NA,207,Kazdová 2001; Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1464,24-42-03/10,-555142,-1148935,PV,Víceměřice-Padělky,"Zadní Padělky, Padělky nad Broděnkou, Podíly, Záplety",2,NA,207,Kazdová 2001; Kalábková 2009,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1465,24-44-06/9,-569379.992639,-1170764.08568,VY,Vícemilice-Baračka,"Přední půllány, i katastr Klobouček",3,FALSE,256,NA,NA,LgK,NA,LgK,NA
m,M1466,24-44-06/9,-569259,-1170710,VY,Vícemilice-Písky,Baračka,3,NA,260,Šmíd 2017,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M1467,24-44-06/36,-568035.431599,-1170202.06063,VY,Vícemilice-U sv. Jána,Nad sv. Janem,3,FALSE,240,NA,"v MZM mladý lengyel Pa 408/82, fáze MMK Ib, i.č. 216-249",LgK,LgK I,LgK,LgK I
m,M1467,24-44-06/36,-568035.431599,-1170202.06063,VY,Vícemilice-U sv. Jána,Nad sv. Janem,3,FALSE,240,NA,"v MZM mladý lengyel Pa 408/82, fáze MMK Ib, i.č. 216-249",LgK,LgK II,LgK,LgK II
m,M1468,24-23-10/9,-569302,-1130291,PV,Vícov-Výmoly,Žlebce a výmoly,3,NA,360,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1469,24-23-10/13,-569057,-1131445,PV,Vícov-Zábrančí,NA,2,NA,340,Kalábková 2009,NA,LgK,NA,LgK,NA
m,M1470,"24-24-21/2, 42",-563047,-1141233,PV,Vincencov-Kopaniny,"Kamenice, i k.ú. Otaslavice",2,TRUE,365,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1471,24-24-17/31,-562507,-1141207,PV,Vincencov-obec,NA,3,NA,330,Kalábková 2009; Malá 2011,NA,LgK,LgK II,LgK,LgK II
m,M1472,24-41-23/21,-580336,-1159847,VY,Vítovice-Padělky,Hradištko. Újezd,1,FALSE,300,Mikulková 2017,NA,LgK,NA,LgK,NA
m,M1473,35-11-09/3,-531345,-1191924,HO,Vlčnov-Dřínky,"i k.ú Hluk, Dolní Němčí",2,NA,250,Koštuřík 1982,NA,LgK,LgK II,LgK,LgK II
m,M1474,35-11-04/3,-528492,-1188670,HO,Vlčnov-Pod Hájkom,"Pod Hájem, U Hyblova kříže, Mezi potoky, Za dvorem",2,NA,245,Vaškových 2007,NA,LgK,NA,LgK,NA
m,M1474,35-11-04/3,-528492,-1188670,HO,Vlčnov-Pod Hájkom,"Pod Hájem, U Hyblova kříže, Mezi potoky, Za dvorem",2,NA,245,Vaškových 2007,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1475,24-34-20/10,-600184,-1175363,BO,Vojkovice u Židlochovic-Vojkovické nivy,NA,3,FALSE,199,NA,NA,LgK,NA,LgK,NA
m,M1476,x,-560124,-1207430,SK,Vrádište-Rubanice,NA,3,TRUE,174,Tencer 2008,NA,LgK,NA,LgK,NA
m,M1476,x,-560124,-1207430,SK,Vrádište-Rubanice,NA,3,TRUE,174,Tencer 2008,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1477,NA,-556237,-1133624,PV,Vrahovice-Trávníky,NA,2,NA,214,"Fojtík, Šmíd 2013; Šmíd 2012",NA,LgK,NA,LgK,NA
m,M1478,24-24-22/7,-561982,-1141606,PV,Vranovice-Háj,V háji,3,NA,275,Kazdová 2001; Kalábková 2009,NA,SBK,SBK Early,SBK,SBK Early
m,M1478,24-24-22/7,-561982,-1141606,PV,Vranovice-Háj,V háji,3,NA,275,Kazdová 2001; Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1479,24-24-22/7,-561847,-1141467,PV,Vranovice-Vranovický Háj,"Háj, V háji",3,NA,280,Kazdová 1998,NA,SBK,NA,SBK,NA
m,M1479,24-24-22/7,-561847,-1141467,PV,Vranovice-Vranovický Háj,"Háj, V háji",3,NA,280,Kazdová 1998,NA,TRB,NA,TRB,NA
m,M1480,FT449,-677074,-1184513,ZN,Vratěnín-U kola,NA,3,TRUE,483,NA,NA,LgK,NA,LgK,NA
m,M1481,N,-551806,-1130184,PV,Vrbátky-Na panském,NA,3,NA,214,Šmíd 2004,chybné souřadnice v článku,LgK,LgK II,LgK,LgK II
m,M1482,NA,-580063,-1193530,BV,Vrbice u Velkých Pavlovic-Famílie,NA,1,FALSE,321,Lečbych 2020,NA,LgK,NA,LgK,NA
m,M1483,24-42-09/9,-552747,-1150770,PV,Vrchoslavice-Za hrobárňó,"chmelnice p. Jaška, u nového hřbitova, nad Mořickou silnicí, nad silnicí do Mořic,",3,NA,210,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1484,24-42-09/11,-551694,-1150620,PV,Vrchoslavice-zemědělské družstvo,Dlouhá Ves,2,NA,207,Kalábková 2009,NA,LgK,NA,LgK,NA
m,M1484,24-42-09/11,-551694,-1150620,PV,Vrchoslavice-zemědělské družstvo,Dlouhá Ves,2,NA,207,Kalábková 2009,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1485,24-22-25/10,-543508,-1125692,OC,Vsisko-Sklípky,i k.ú. Velký Týnec,2,NA,214,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1485,24-22-25/10,-543508,-1125692,OC,Vsisko-Sklípky,i k.ú. Velký Týnec,2,NA,214,Kalábková 2009,NA,TRB,NA,TRB,NA
m,M1486,24-32-03/2,-603653,-1142142,BO,Všechovice u Tišnova-Rybníky,Pod vinohradem,2,TRUE,302,NA,NA,LgK,NA,LgK,NA
m,M1487,N,-528318,-1153202,KM,Všetuly-Palackého,NA,1,FALSE,217,Čižmář 2011b,NA,LgK,NA,LgK,NA
m,M1487,N,-528318,-1153202,KM,Všetuly-Palackého,NA,1,FALSE,217,Čižmář 2011b,NA,TRB,NA,TRB,NA
m,M1488,N,-529345,-1153411,KM,Všetuly-Zdražilovsko,Kuraray Europe Moravia,1,FALSE,212,Fojtík et al. 2019,NA,LgK,NA,LgK,NA
m,M1488,N,-529345,-1153411,KM,Všetuly-Zdražilovsko,Kuraray Europe Moravia,1,FALSE,212,Fojtík et al. 2019,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M1488,N,-529345,-1153411,KM,Všetuly-Zdražilovsko,Kuraray Europe Moravia,1,FALSE,212,Fojtík et al. 2019,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1489,23-44-08/6,-652852,-1160724,TR,Výčapy-Kovandy,Panské pole,3,TRUE,488,NA,NA,LgK,LgK II,LgK,LgK II
m,M1490,23-44-09/2,-650713,-1160229,TR,Výčapy-Strážnice,Výčapy II.,3,TRUE,493,NA,NA,LgK,NA,LgK,NA
m,M1491,FT190,-650768,-1160730,TR,Výčapy-Zátoka,Výčapy I.,3,FALSE,462,NA,NA,LgK,LgK II,LgK,LgK II
m,M1492,34-11-12/10; 34-11-12/11,-636488,-1186622,ZN,Výrovice-Na Brtníku,"Výrovice II, III",3,TRUE,260,Kovárník 1993; Šmíd 2017,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M1493,34-11-12/10,-636642,-1186564,ZN,Výrovice-Na kopci,Výrovice II,3,TRUE,262,NA,NA,LgK,LgK II,LgK,LgK II
m,M1494,34-11-12/11,-636317,-1186243,ZN,Výrovice-Nad skalkami,Výrovice III,3,TRUE,251,NA,NA,LgK,LgK II,LgK,LgK II
m,M1495,34-11-12/14,-637568,-1185910,ZN,Výrovice-Velká skála,Za zmolami,2,FALSE,250,Rakovský 1984; Šmíd 2017,NA,LgK,LgK II,LgK,LgK II
m,M1495,34-11-12/14,-637568,-1185910,ZN,Výrovice-Velká skála,Za zmolami,2,FALSE,250,Rakovský 1984; Šmíd 2017,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M1496,NA,-668024,-1180891,ZN,Vysočany u Znojma-Kochovo pole,NA,2,NA,448,NA,NA,LgK,NA,LgK,NA
m,M1497,33-22-06/1,-668240,-1179002,ZN,Vysočany u Znojma-Palliardiho hradisko,NA,2,FALSE,392,NA,NA,SBK,NA,SBK,NA
m,M1498,FT450,-669763,-1180238,ZN,Vysočany u Znojma-U rybníka,"Za rybníkem, Březová seč",2,TRUE,451,NA,NA,LgK,LgK II,LgK,LgK II
m,M1499,24-42-11/1,-568048,-1154296,VY,Vyškov-Markova cihelna,NA,3,NA,258,Kazdová 2001; Kalábková 2009,NA,SBK,SBK Early,SBK,SBK Early
m,M1499,24-42-11/1,-568048,-1154296,VY,Vyškov-Markova cihelna,NA,3,NA,258,Kazdová 2001; Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1500,315,-589559,-1245459,GF,Waidendorf-Buhuberg,Unteres Marchfeld,2,TRUE,172,"Isopp, Ruttkay 1975",NA,LgK,LgK II,LgK,LgK II
m,M1501,579,-588501,-1244366,GF,Waidendorf-Kridlwiesen,NA,2,TRUE,146,Schwammenhöfer 2003f,NA,LgK,NA,LgK,NA
m,M1501,579,-588501,-1244366,GF,Waidendorf-Kridlwiesen,NA,2,TRUE,146,Schwammenhöfer 2003f,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1502,x,-590874,-1244103,GF,Waidendorf-Niklassee,NA,2,TRUE,152,Schwammenhöfer 2003f,NA,LgK,NA,LgK,NA
m,M1502,x,-590874,-1244103,GF,Waidendorf-Niklassee,NA,2,TRUE,152,Schwammenhöfer 2003f,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1503,x,-589695,-1245891,GF,Waidendorf-Unteres Marchfeld,NA,2,TRUE,176,Schwammenhöfer 2003f,NA,LgK,NA,LgK,NA
m,M1503,x,-589695,-1245891,GF,Waidendorf-Unteres Marchfeld,NA,2,TRUE,176,Schwammenhöfer 2003f,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1504,223,-584382,-1236750,GF,Waltersdorf an der March-Honifäcker,"Unteres Feld, Langes Feld",3,TRUE,150,Turetschek 1975,NA,LgK,NA,LgK,NA
m,M1505,x,-584135,-1236824,GF,Waltersdorf an der March-Langes Feld,NA,2,TRUE,150,Schwammenhöfer 1982g; Schwammenhöfer 2003e,NA,LgK,NA,LgK,NA
m,M1505,x,-584135,-1236824,GF,Waltersdorf an der March-Langes Feld,NA,2,TRUE,150,Schwammenhöfer 1982g; Schwammenhöfer 2003e,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M1505,x,-584135,-1236824,GF,Waltersdorf an der March-Langes Feld,NA,2,TRUE,150,Schwammenhöfer 1982g; Schwammenhöfer 2003e,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M1506,697,-605923,-1221677,MI,Wetzelsdorf-,NA,2,TRUE,292,Geigenberger 2013,NA,LgK,NA,LgK,NA
m,M1507,709,-604110,-1228371,MI,Wilfersdorf-Kirchbergen,NA,2,FALSE,216,Krenn et al. 2010,NA,LgK,NA,LgK,NA
m,M1508,"326,368, 1009",-604911,-1218733,MI,Wilhelmsdorf-Gratzln,NA,3,FALSE,230,Neugebauer 1995; Hinterleitner et al. 2010,2x KGA,SBK,NA,SBK,NA
m,M1508,"326,368, 1009",-604911,-1218733,MI,Wilhelmsdorf-Gratzln,NA,3,FALSE,230,Neugebauer 1995; Hinterleitner et al. 2010,2x KGA,LgK,LgK I,LgK,LgK I
m,M1508,"326,368, 1009",-604911,-1218733,MI,Wilhelmsdorf-Gratzln,NA,3,FALSE,230,Neugebauer 1995; Hinterleitner et al. 2010,2x KGA,LgK,LgK II,LgK,LgK II
m,M1509,465?,-670639,-1191970,HORN,Wolfsbach-Hofstätten,Wolfsbach I  (Soldatenkreutz?),3,TRUE,474,NA,NA,LgK,LgK II,LgK,LgK II
m,M1510,466,-671322,-1192207,HORN,Wolfsbach-Langmais-Irren,"Wolfsbach II, Petersgraben, Lange-Mais-Irren",2,FALSE,444,NA,NA,LgK,LgK II,LgK,LgK II
m,M1511,"77, 1071",-614905,-1219290,MI,Wultendorf-Angerl,Grube Haas,2,TRUE,300,NA,NA,LgK,LgK II,LgK,LgK II
m,M1512,NA,-596010,-1159675,BM,Zábrdovice-areál Zbrojovky,NA,1,FALSE,206,Čižmář 2020,viděl jsem,LgK,LgK I,LgK,LgK I
m,M1512,NA,-596010,-1159675,BM,Zábrdovice-areál Zbrojovky,NA,1,FALSE,206,Čižmář 2020,viděl jsem,LgK,LgK II,LgK,LgK II
m,M1513,NA,-596842,-1160023,BM,Zábrdovice-Přadlácká,Vranovská,1,FALSE,210,Přichystal 2018b,NA,LgK,NA,LgK,NA
m,M1514,14-44-11/14,-560094,-1096491,OC,Zadní Újezd-Holubice,NA,2,TRUE,330,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1515,14-44-11/12,-559587,-1097451,OC,Zadní Újezd-intravilán,NA,3,NA,280,Šmíd 2017,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M1516,14-44-11/13,-559639,-1097172,OC,Zadní Újezd-Za humny,NA,2,TRUE,290,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M1517,NA,-533142,-1156568,KM,Záhlinice-intravilán,NA,1,NA,198,Mikulková 2012,NA,LgK,NA,LgK,NA
m,M1518,N,-533420,-1156524,KM,Záhlinice-U mlýna,"Skopalíkovo, Za Novákovým",2,NA,194,"Rakovský, Stuchlíková 1993",NA,LgK,NA,LgK,NA
m,M1519,x,-583038,-1266711,BH,Záhorská Bystrica-Devínske jazero,NA,3,TRUE,162,"Hromada, Varsik 1992","44-21-15 283, 38",LgK,NA,LgK,NA
m,M1520,x,-578248,-1270782,BH,Záhorská Bystrica-Dievčí hrádok,NA,2,NA,190,Sedlák 2013,NA,LgK,NA,LgK,NA
m,M1521,x,-577206,-1270651,BH,Záhorská Bystrica-Krče,NA,3,NA,206,Farkaš 1981; Sedlák 2013,NA,LgK,LgK I,LgK,LgK I
m,M1522,x,-578250,-1268450,BH,Záhorská Bystrica-Mást-Hrachovisko,i k.ú. Stupava,2,NA,160,NA,NA,LgK,NA,LgK,NA
m,M1523,x,-578310,-1270390,BH,Záhorská Bystrica-Westpark I,NA,2,NA,264,P. Jelínek; 19883_19ns.pdf AÚ SAV Nitra,NA,LgK,NA,LgK,NA
m,M1524,x,-589645,-1253035,BH,Záhorská Ves-hospodársky dvor JRD,NA,2,TRUE,146,9794_81ns.pdf AÚ SAV,NA,LgK,NA,LgK,NA
m,M1525,x,-589313,-1252974,BH,Záhorská Ves-JV obce,NA,2,NA,140,CEANS on-line,NA,LgK,NA,LgK,NA
m,M1526,34-23-02/21,-592775,-1200341,BV,Zaječí-štěrkovna,"Babeschhölzel, Babašice",2,FALSE,164,NA,datace dle sas,LgK,LgK II,LgK,LgK II
m,M1527,FT272,-618761,-1160412,BO,Zakřany-Padělky u hřbitova,"Dolní padělky u hřbitova, Horní padělky u hřbitova",2,TRUE,411,NA,NA,LgK,NA,LgK,NA
m,M1528,FT434,-660940,-1179695,ZN,Zálesí u Bítova-Kopanina,U výšiny,3,TRUE,432,NA,NA,LgK,NA,LgK,NA
m,M1529,FT374,-552820,-1169860,KM,Zástřizly-Luky,NA,3,FALSE,366,NA,"MZM, Pa 1022/39",LgK,NA,LgK,NA
m,M1530,FT437,-552412,-1169096,KM,Zástřizly-Záviška,NA,2,FALSE,340,NA,uapp,LgK,NA,LgK,NA
